cotizante_tipo_id,cotizante_id,afiliado_tipo_id,afiliado_id,primer_apellido,segundo_apellido,primer_nombre,segundo_nombre,sexo,dpto_afiliacion,mpio_afiliacion,dpto_residencia,mpio_residencia,direccion_residencia,telefono_residencia,telefono_movil,fecha_nacimiento,fecha_afiliacion,fecha_aplicacion_cambio_estado,descripcion_estamento,estado_afiliado_id,subestado_afiliado_id,eps_tipo_afiliado_id,parentesco,fecha_estao_corte,fecha_corte,correo_electronico,edad,medico_familiar,plan_atencion,etnia,discapacidad,tipo_discapacidad,nombre_afiliado,plan,fecha_inicio_cobertura,fecha_fin_cobertura,antiguedad_anios,anio_afiliacion
CC,24933B83,CC,24933B83,LUIGI,SKINNER,GERALD,GOHAN,M,76,001,76,001,CLL 96 # 66-63,3331432417,30712787963,31/08/1958,16/11/1993,06/10/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,gerald.luigi2493@example.com,67,NEMO MARLIN LUIGI KENT,5,"NEGRO, MULATO, AFROCOLOMBIANO O AFRODESCENDIENTE",NO,,LUIGI SKINNER GERALD GOHAN,COTIZANTES SSUV,,,32.6,1993
CC,6F5842C3,CC,6F5842C3,CRAWFORD,CALAMARDO,POCAHONTAS,MERIDA,F,76,001,76,001,TRANS 46 # 61-15,390813220822044843,3519788164,13/12/1949,01/01/1976,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,pocahontas.crawford6f58@example.com,76,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,CRAWFORD CALAMARDO POCAHONTAS MERIDA,COTIZANTES SSUV,,,50.5,1976
CC,626D719D,CC,626D719D,PYM,TURNER,LIBERTAD,MARGE,F,76,001,76,001,AV 5 # 29-8,304259900284224170,3183137743,25/09/1960,01/09/2009,14/09/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,libertad.pym626d@example.com,65,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,PYM TURNER LIBERTAD MARGE,COTIZANTES SSUV,,,16.8,2009
CC,46426C45,CC,46426C45,TRUENO,PICAPIEDRA,MARGE,,F,76,001,76,001,DIAG 23 # 11-12,3579251733,335813682201529796854,22/12/1954,24/09/1979,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,marge.trueno4642@example.com,71,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,TRUENO PICAPIEDRA MARGE,COTIZANTES SSUV,,,46.8,1979
CC,7D592E19,CC,7D592E19,SIMPSON,STARK,MASHA,,F,76,001,76,001,CRA 82 # 13-14,367006208212407664,3536292135,22/03/1973,01/06/2008,29/07/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,masha.simpson7d59@example.com,53,GERALD PAPALOTE MURDOCK MOJO,5,NINGUNA DE LAS ANTERIORES,NO,,SIMPSON STARK MASHA,COTIZANTES SSUV,,,18.1,2008
CC,0463750E,CC,0463750E,PICAPIEDRA,COSMO,POCAHONTAS,JASMIN,F,76,001,76,001,AV 38 # 60-19,334496895092918489,3945494972,23/04/1945,01/08/1986,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,pocahontas.picapiedra0463@example.com,81,SUSANITA MILK VORTEX PYM,5,MESTIZO,NO,,PICAPIEDRA COSMO POCAHONTAS JASMIN,COTIZANTES SSUV,,,39.9,1986
CC,5DA8D6D2,CC,5DA8D6D2,GRIMM,STRANGE,PAPALOTE,BENITO,M,76,001,76,001,DIAG 30 # 73-33,,3047442175,02/03/1962,11/04/1987,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,papalote.grimm5da8@example.com,64,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,GRIMM STRANGE PAPALOTE BENITO,COTIZANTES SSUV,,,39.2,1987
CC,AE8A7813,CC,AE8A7813,HALCON,JACK,GERALD,,M,76,001,76,001,TRANS 79 # 30-4,390465144446574814525,3288864650,01/09/1956,11/08/1975,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,gerald.halconae8a@example.com,69,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,HALCON JACK GERALD,COTIZANTES SSUV,,,50.9,1975
CC,5283AAC7,CC,5283AAC7,ROGERS,WAYNE,SNOOPY,PANORAMIX,M,76,001,76,001,CLL 21 # 33-15,3431784213913699754839,3377727154,18/04/1949,01/09/1986,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,snoopy.rogers5283@example.com,77,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,ROGERS WAYNE SNOOPY PANORAMIX,COTIZANTES SSUV,,,39.8,1986
CC,4991AB9B,CC,4991AB9B,KOOPA,KETCH,PLUTO,,M,76,001,76,001,AV 117 # 9-77,3250383412,3472237207,16/09/1957,23/03/1977,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,pluto.koopa4991@example.com,68,POPIS MAFALDA GRIMM SKINNER,5,,NO,,KOOPA KETCH PLUTO,COTIZANTES SSUV,,,49.3,1977
CC,C0A0473A,CC,C0A0473A,MAXIMOFF,STARK,ODIE,PAPALOTE,M,76,001,76,001,CLL 13 # 1-68,3753700632,33998877335,24/04/1974,01/05/2016,02/05/2016,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,odie.maximoffc0a0@example.com,52,POPIS MAFALDA GRIMM SKINNER,5,NINGUNA DE LAS ANTERIORES,NO,,MAXIMOFF STARK ODIE PAPALOTE,COTIZANTES SSUV,,,10.2,2016
CC,D02B1243,CC,D02B1243,SKINNER,BURBUJA,LIBERTAD,,F,76,001,76,001,TRANS 16 # 13-78,358375582632189451,3088589981,24/11/1946,01/08/1986,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,libertad.skinnerd02b@example.com,79,NEMO MARLIN LUIGI KENT,5,MESTIZO,NO,,SKINNER BURBUJA LIBERTAD,COTIZANTES SSUV,,,39.9,1986
CC,75A66981,CC,75A66981,COSMO,TRUENO,ODIE,VEGETA,M,76,001,76,001,DIAG 17 # 81-2,3942817834206433955,3343349719,20/02/1953,15/07/1977,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,odie.cosmo75a6@example.com,73,MOANA LISA MCPATO BOMBON,5,INDIGENA,NO,,COSMO TRUENO ODIE VEGETA,COTIZANTES SSUV,,,48.9,1977
CC,B2A6E468,CC,B2A6E468,BELLOTA,VORTEX,MOANA,VIDEL,F,76,001,76,001,CLL 18 # 38-83,3409324243,3009173163,23/09/1945,21/01/1981,06/10/2008,PENSIONADO SOBREVIVIENTE,AC,A01,C,,,26/06/2026,moana.bellotab2a6@example.com,80,NEMO MARLIN LUIGI KENT,5,NINGUNA DE LAS ANTERIORES,NO,,BELLOTA VORTEX MOANA VIDEL,COTIZANTES SSUV,,,45.4,1981
CC,D8C128E7,CC,D8C128E7,DANVERS,STRANGE,MARGE,SARABI,F,76,001,76,001,CRA 12 # 73-60,3308724478390712125798969102,34198272449520769915283,27/12/1942,23/12/2016,23/12/2016,PENSIONADO SOBREVIVIENTE,AC,A01,C,,,26/06/2026,marge.danversd8c1@example.com,83,MOANA LISA MCPATO BOMBON,5,MESTIZO,NO,,DANVERS STRANGE MARGE SARABI,COTIZANTES SSUV,,,9.5,2016
CC,8DE08FC2,CC,8DE08FC2,MAXIMOFF,BANNER,KRILIN,MUFASA,M,76,001,76,001,DIAG 18 # 44-61,378951665018005440,3277601231,15/09/1968,04/12/2001,06/10/2008,TRABAJADOR OFICIAL CON PREST DE LEY,AC,A01,C,,,26/06/2026,krilin.maximoff8de0@example.com,57,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,MAXIMOFF BANNER KRILIN MUFASA,COTIZANTES SSUV,20/09/2024,20/10/2024,24.6,2001
CC,FA02EAEC,CC,FA02EAEC,SUPERSONICO,,ODIE,MICKEY,M,76,001,76,001,CRA 119 # 23-14,3510003668574397384,3718458163,17/02/1946,01/08/1986,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,odie.supersonicofa02@example.com,80,MOANA LISA MCPATO BOMBON,5,MESTIZO,NO,,SUPERSONICO ODIE MICKEY,COTIZANTES SSUV,,,39.9,1986
CE,B231C60B,CE,B231C60B,PLANKTON,,QUICO,TIMON,M,76,001,76,001,CRA 7 # 20-49,3291823637,3251129803,30/10/1966,01/02/2018,22/03/2018,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,quico.planktonb231@example.com,59,NEMO MARLIN LUIGI KENT,5,MESTIZO,NO,,PLANKTON QUICO TIMON,COTIZANTES SSUV,,,8.4,2018
CC,FF4625AF,CC,FF4625AF,RELAMPAGO,ODINSON,PETUNIA,,F,76,001,76,001,CRA 39 # 48-46,3237050674825229254,3654763169,12/09/1978,15/03/2005,06/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,petunia.relampagoff46@example.com,47,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,RELAMPAGO ODINSON PETUNIA,COTIZANTES SSUV,,,21.3,2005
CC,6C12ACE8,CC,6C12ACE8,TURNER,BELLOTA,LINUS,SHAGGY,M,76,001,76,001,CLL 89 # 6-47,390365354237246676,322676174790455224,03/06/1957,13/04/1988,06/10/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,linus.turner6c12@example.com,69,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,TURNER BELLOTA LINUS SHAGGY,COTIZANTES SSUV,,,38.2,1988
CC,DEA050C6,CC,DEA050C6,STORM,WIGGUM,SCOOBY,KRILIN,M,76,001,76,001,DIAG 6 # 16-45,396425497806437196,3034897311,10/08/1932,01/09/1986,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,scooby.stormdea0@example.com,93,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,STORM WIGGUM SCOOBY KRILIN,COTIZANTES SSUV,,,39.8,1986
CC,F065C817,CC,F065C817,CRAWFORD,WAYNE,SCHROEDER,NEMO,M,76,001,76,001,TRANS 4 # 68-66,3653995211542,3401504379086,27/01/1968,01/08/2004,06/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,schroeder.crawfordf065@example.com,58,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,CRAWFORD WAYNE SCHROEDER NEMO,COTIZANTES SSUV,,,21.9,2004
CC,90164161,CC,90164161,TRUENO,STARK,EUSTAQUIO,,M,76,001,76,001,TRANS 22 # 62-42,335855836454875979974,3254290436,20/08/1947,01/08/1986,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,eustaquio.trueno9016@example.com,78,POPIS MAFALDA GRIMM SKINNER,5,NINGUNA DE LAS ANTERIORES,NO,,TRUENO STARK EUSTAQUIO,COTIZANTES SSUV,,,39.9,1986
CC,3EC0A285,CC,3EC0A285,MOJO,SKINNER,CONDORITO,CHARLIE,M,76,001,76,001,DIAG 62 # 10-83,36849785078672530815808,3678945119324,05/12/1971,01/07/2009,10/07/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,condorito.mojo3ec0@example.com,54,POPIS MAFALDA GRIMM SKINNER,5,NINGUNA DE LAS ANTERIORES,NO,,MOJO SKINNER CONDORITO CHARLIE,COTIZANTES SSUV,,,17.0,2009
CC,F69777A1,CC,F69777A1,RAMBEAU,GRIMM,SHAGGY,REMY,M,76,001,76,364,CLL 105 # 24-6,399927523710029596,3351875705,23/05/1975,07/02/2012,07/02/2012,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,shaggy.rambeauf697@example.com,51,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,RAMBEAU GRIMM SHAGGY REMY,COTIZANTES SSUV,,,14.4,2012
CC,A518A418,CC,A518A418,RICHARDS,QUILL,MERIDA,,F,76,001,76,001,CRA 28 # 55-64,3936130144,3641972941,12/01/1947,01/10/1973,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,merida.richardsa518@example.com,79,MOANA LISA MCPATO BOMBON,5,MESTIZO,NO,,RICHARDS QUILL MERIDA,COTIZANTES SSUV,,,52.7,1973
CC,D0B1E3EB,CC,D0B1E3EB,NEUTRON,DIMMSDALE,PETUNIA,,F,76,001,76,001,DIAG 76 # 8-71,358069328940117130,3370971846,08/09/1947,07/02/2009,20/04/2009,PENSIONADO SOBREVIVIENTE,AC,A01,C,,,26/06/2026,petunia.neutrond0b1@example.com,78,GERALD PAPALOTE MURDOCK MOJO,5,NINGUNA DE LAS ANTERIORES,NO,,NEUTRON DIMMSDALE PETUNIA,COTIZANTES SSUV,,,17.4,2009
CC,B194990B,CC,B194990B,SKINNER,SUPERSONICO,KIKO,,M,76,001,50,001,CRA 66 # 28-17,3773731692,3759274601006977400970,31/08/1950,01/09/2010,22/12/2010,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,kiko.skinnerb194@example.com,75,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,SKINNER SUPERSONICO KIKO,COTIZANTES SSUV,,,15.8,2010
CC,BC36DC59,CC,BC36DC59,WIGGUM,TOAD,LIBERTAD,,F,76,001,76,364,DIAG 73 # 26-35,35661806108537007001022212683,3905101181,27/01/1959,01/09/1978,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,libertad.wiggumbc36@example.com,67,MOANA LISA MCPATO BOMBON,5,MESTIZO,NO,,WIGGUM TOAD LIBERTAD,COTIZANTES SSUV,,,47.8,1978
CC,96BF10AB,CC,96BF10AB,PARKER,CRAWFORD,MANOLITO,,M,76,001,76,001,DIAG 33 # 99-18,391067698710149411,3632822519,31/10/1960,01/04/2015,07/04/2015,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,manolito.parker96bf@example.com,65,NEMO MARLIN LUIGI KENT,5,NINGUNA DE LAS ANTERIORES,NO,,PARKER CRAWFORD MANOLITO,COTIZANTES SSUV,,,11.2,2015
CC,4C24A053,CC,4C24A053,TRUENO,RELAMPAGO,MAFALDA,,F,76,001,76,001,CRA 115 # 63-3,,3958616721,06/09/1954,09/01/2001,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,mafalda.trueno4c24@example.com,71,SUSANITA MILK VORTEX PYM,5,NINGUNA DE LAS ANTERIORES,NO,,TRUENO RELAMPAGO MAFALDA,COTIZANTES SSUV,,,25.5,2001
CC,61554667,CC,61554667,BOUVIER,MAXIMOFF,RAPUNZEL,PETUNIA,F,76,001,76,001,CRA 43 # 90-60,3254496550,3242182548,05/04/1944,01/09/1986,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,rapunzel.bouvier6155@example.com,82,NEMO MARLIN LUIGI KENT,5,MESTIZO,NO,,BOUVIER MAXIMOFF RAPUNZEL PETUNIA,COTIZANTES SSUV,,,39.8,1986
CC,CAE28E66,CC,CAE28E66,STRANGE,BANNER,KIKO,,M,76,001,76,001,TRANS 103 # 82-17,35950242426335231754877,3132020613,08/08/1955,01/07/2005,06/10/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,kiko.strangecae2@example.com,70,MAGGIE SUSANITA PLANKTON CAGE,5,MESTIZO,NO,,STRANGE BANNER KIKO,COTIZANTES SSUV,,,21.0,2005
CC,0BC61066,CC,0BC61066,SAMURAI,CASTLE,TINTIN,BENITO,M,76,001,76,364,CRA 33 # 92-64,30318676744822878073900496309,36667629602964991,13/06/1958,01/04/1981,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,tintin.samurai0bc6@example.com,68,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,SAMURAI CASTLE TINTIN BENITO,COTIZANTES SSUV,,,45.2,1981
CC,FFA623D0,CC,FFA623D0,MCPATO,CASTLE,BULMA,,F,76,001,76,001,AV 26 # 33-22,3164954584,3465771371,13/01/1950,25/10/1979,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,bulma.mcpatoffa6@example.com,76,NEMO MARLIN LUIGI KENT,5,NINGUNA DE LAS ANTERIORES,NO,,MCPATO CASTLE BULMA,COTIZANTES SSUV,,,46.7,1979
CC,502CF0EE,CC,502CF0EE,SUPERSONICO,MAXIMOFF,RAPUNZEL,DAFNE,F,76,001,76,001,CRA 25 # 94-4,378932873227665484,3274946454,20/05/1972,01/11/2006,06/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,rapunzel.supersonico502c@example.com,54,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,SUPERSONICO MAXIMOFF RAPUNZEL DAFNE,COTIZANTES SSUV,,,19.6,2006
CC,8A2DB2E6,CC,8A2DB2E6,PLANKTON,BANNER,DONALD,,M,76,001,76,001,CLL 18 # 32-40,3021436659,6453882,14/03/1940,01/08/1986,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,donald.plankton8a2d@example.com,86,NEMO MARLIN LUIGI KENT,5,MESTIZO,NO,,PLANKTON BANNER DONALD,COTIZANTES SSUV,,,39.9,1986
CC,2E76128B,CC,2E76128B,ODINSON,BOUVIER,NEMO,HERCULES,M,76,001,76,001,CRA 101 # 29-90,3533566822,3896575492,29/10/1951,15/07/1974,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,nemo.odinson2e76@example.com,74,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,ODINSON BOUVIER NEMO HERCULES,COTIZANTES SSUV,,,51.9,1974
CC,F79EFD70,CC,F79EFD70,TRUENO,WIGGUM,REMY,,M,76,001,76,001,CRA 46 # 70-60,3980133761915770141,31158162315394281,16/03/1964,01/12/2009,01/12/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,remy.truenof79e@example.com,62,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,TRUENO WIGGUM REMY,COTIZANTES SSUV,,,16.6,2009
CC,75220646,CC,75220646,WAYNE,ROGERS,ODIE,BUZZ,M,76,001,76,001,AV 29 # 2-5,365091639750579215,3109810094,13/03/1962,01/08/2006,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,odie.wayne7522@example.com,64,SUSANITA MILK VORTEX PYM,5,MESTIZO,NO,,WAYNE ROGERS ODIE BUZZ,COTIZANTES SSUV,,,19.9,2006
CC,3A3C563E,CC,3A3C563E,STARK,PYM,MICKEY,,M,76,001,76,001,DIAG 11 # 36-14,32773206569427638082632676311,3431075398,18/04/1947,01/03/1975,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,mickey.stark3a3c@example.com,79,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,STARK PYM MICKEY,COTIZANTES SSUV,,,51.3,1975
CC,AF908E3C,CC,AF908E3C,KENT,CAGE,CHAPULIN,,M,76,001,76,001,TRANS 37 # 85-61,34264293064614383816,3742895405,26/06/1959,21/09/1988,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,chapulin.kentaf90@example.com,67,MAGGIE SUSANITA PLANKTON CAGE,5,MESTIZO,NO,,KENT CAGE CHAPULIN,COTIZANTES SSUV,,,37.8,1988
CC,AE2AE341,CC,AE2AE341,BANNER,BELLOTA,PHOEBE,MILK,F,76,364,76,364,TRANS 70 # 23-24,3438947528,3972459798,10/03/1964,04/06/1997,06/10/2008,PENSIONADO SOBREVIVIENTE,AC,A01,C,,,26/06/2026,phoebe.bannerae2a@example.com,62,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,BANNER BELLOTA PHOEBE MILK,COTIZANTES SSUV,,,29.1,1997
CC,8A4B8F7C,CC,8A4B8F7C,BANNER,QUILL,GERALD,MIGUELITO,M,76,001,76,364,CLL 109 # 28-31,345540421001499611778545390,3579866269,29/10/1971,01/03/2005,06/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,gerald.banner8a4b@example.com,54,SUSANITA MILK VORTEX PYM,5,MESTIZO,NO,,BANNER QUILL GERALD MIGUELITO,COTIZANTES SSUV,,,21.3,2005
CC,99DB1302,CC,99DB1302,JACK,PEACH,CONDORITO,PANORAMIX,M,76,001,76,001,CRA 23 # 46-21,3953002553,3952563773,28/10/1983,01/06/2023,07/06/2023,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,condorito.jack99db@example.com,42,NEMO MARLIN LUIGI KENT,5,,NO,,JACK PEACH CONDORITO PANORAMIX,COTIZANTES SSUV,,,3.1,2023
CC,4F89E3B2,CC,4F89E3B2,KENT,MCPATO,BUZZ,,M,76,001,76,001,CLL 42 # 88-78,345870131117517335836,324921515694438787171,04/02/1978,01/06/2009,11/06/2009,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,buzz.kent4f89@example.com,48,MOANA LISA MCPATO BOMBON,5,"NEGRO, MULATO, AFROCOLOMBIANO O AFRODESCENDIENTE",NO,,KENT MCPATO BUZZ,COTIZANTES SSUV,,,17.1,2009
CC,B864CA08,CC,B864CA08,CAGE,STRANGE,EUSTAQUIO,,M,76,001,76,520,DIAG 85 # 57-18,33589105482562739643,33161209928687842775153,26/03/1977,01/03/2005,06/10/2008,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,eustaquio.cageb864@example.com,49,GERALD PAPALOTE MURDOCK MOJO,5,NINGUNA DE LAS ANTERIORES,NO,,CAGE STRANGE EUSTAQUIO,COTIZANTES SSUV,,,21.3,2005
CC,C2A79689,CC,C2A79689,DIMMSDALE,QUILL,TINTIN,,M,76,001,76,834,AV 49 # 97-82,30975066991285685944,3164933111,19/04/1956,01/08/2018,06/08/2018,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,tintin.dimmsdalec2a7@example.com,70,POPIS MAFALDA GRIMM SKINNER,5,,NO,,DIMMSDALE QUILL TINTIN,COTIZANTES SSUV,,,7.9,2018
CC,6DE299A1,CC,6DE299A1,GRIMM,BURBUJA,LIBERTAD,,F,76,001,76,520,CRA 26 # 89-8,38540262180603632351,3852291656,26/08/1948,01/11/1972,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,libertad.grimm6de2@example.com,77,MAGGIE SUSANITA PLANKTON CAGE,5,,NO,,GRIMM BURBUJA LIBERTAD,COTIZANTES SSUV,,,53.6,1972
CC,090D9655,CC,090D9655,PARKER,PEACH,PUMBA,TINTIN,M,76,001,76,111,DIAG 95 # 63-61,3739871484,3544300745,28/09/1982,01/01/2020,08/01/2020,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,pumba.parker090d@example.com,43,NEMO MARLIN LUIGI KENT,5,,NO,,PARKER PEACH PUMBA TINTIN,COTIZANTES SSUV,,,6.5,2020
CC,FF5E9FF0,CC,FF5E9FF0,PICAPIEDRA,STRANGE,MUFASA,,M,76,001,76,001,CRA 43 # 59-95,3414651831,3633253363,07/05/1948,01/04/1976,06/10/2008,PENSIONADO DOCENTE,AC,A01,C,,,26/06/2026,mufasa.picapiedraff5e@example.com,78,GERALD PAPALOTE MURDOCK MOJO,5,NINGUNA DE LAS ANTERIORES,NO,,PICAPIEDRA STRANGE MUFASA,COTIZANTES SSUV,,,50.2,1976
CC,9716108E,CC,9716108E,TRUENO,PLANKTON,SHAGGY,HERCULES,M,76,001,76,001,CRA 84 # 91-34,357866070250766606950852610689,3655326474,18/05/1982,04/10/2024,04/10/2024,EMPLEADO PUBLICO NO DOCENTE,AC,A01,C,,,26/06/2026,shaggy.trueno9716@example.com,44,NEMO MARLIN LUIGI KENT,5,NINGUNA DE LAS ANTERIORES,NO,,TRUENO PLANKTON SHAGGY HERCULES,COTIZANTES SSUV,,,1.7,2024
CC,5CA260C9,CC,5CA260C9,HALCON,ESTEVEZ,BUZZ,PANORAMIX,M,76,001,76,001,CLL 91 # 87-75,31240439684835960001820,3871638819,23/03/1937,01/08/1986,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,buzz.halcon5ca2@example.com,89,SUSANITA MILK VORTEX PYM,5,MESTIZO,NO,,HALCON ESTEVEZ BUZZ PANORAMIX,COTIZANTES SSUV,,,39.9,1986
CC,AD66A1BD,CC,AD66A1BD,SIMPSON,WANDA,REMY,,M,76,001,76,001,AV 1 # 13-68,3271918993,3819879216,06/04/1944,01/09/1986,06/10/2008,PENSIONADO OFICIAL,AC,A01,C,,,26/06/2026,remy.simpsonad66@example.com,82,GERALD PAPALOTE MURDOCK MOJO,5,NINGUNA DE LAS ANTERIORES,NO,,SIMPSON WANDA REMY,COTIZANTES SSUV,,,39.8,1986
CC,F31046DC,CC,F31046DC,TIMMY,PLANKTON,BULMA,,F,76,001,76,001,TRANS 101 # 12-43,3175760180,3867522624,04/01/1952,01/09/1986,06/10/2008,PENSIONADO PUBLICO,AC,A01,C,,,26/06/2026,bulma.timmyf310@example.com,74,MAGGIE SUSANITA PLANKTON CAGE,5,NINGUNA DE LAS ANTERIORES,NO,,TIMMY PLANKTON BULMA,COTIZANTES SSUV,,,39.8,1986
CC,09F64405,CC,09F64405,MAXIMOFF,CASTLE,DAFNE,,F,76,001,76,001,AV 79 # 32-63,3289328166517731319749,3313527625,26/06/1966,16/04/1982,06/10/2008,TRABAJADOR OFICIAL CONVENCION COLEC,AC,A01,C,,,26/06/2026,dafne.maximoff09f6@example.com,60,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,MAXIMOFF CASTLE DAFNE,COTIZANTES SSUV,,,44.2,1982
CC,0D31812E,CC,0D31812E,LUIGI,ODINSON,FLORINDA,,F,76,147,76,147,CRA 30 # 43-4,3651182566,351639172715483628134,04/07/1983,01/04/2018,04/04/2018,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,florinda.luigi0d31@example.com,42,NEMO MARLIN LUIGI KENT,5,,NO,,LUIGI ODINSON FLORINDA,COTIZANTES SSUV,,,8.2,2018
CE,B5A1B949,CE,B5A1B949,LUIGI,,PEPPA,,F,76,001,76,001,TRANS 85 # 23-14,333460749687574465,3448218739,01/06/1958,14/09/2004,06/10/2008,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,peppa.luigib5a1@example.com,68,NEMO MARLIN LUIGI KENT,5,MESTIZO,NO,,LUIGI PEPPA,COTIZANTES SSUV,,,21.8,2004
CC,486822B9,CC,486822B9,WAYNE,PEACH,BART,PLUTO,M,76,001,76,364,DIAG 89 # 96-29,325588774050315134,3650865699,01/12/1966,01/06/2009,24/06/2009,EMPLEADO PUBLICO DOCENTE DECRETO 1279,AC,A01,C,,,26/06/2026,bart.wayne4868@example.com,59,MOANA LISA MCPATO BOMBON,5,NINGUNA DE LAS ANTERIORES,NO,,WAYNE PEACH BART PLUTO,COTIZANTES SSUV,,,17.1,2009
